Country Name,Series Name,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Japan,Per capita daily gas consumption (thousand cubic feet per capita per day),0.069728822,0.075730962,0.074185946,0.073365745,0.077343543,0.090467337,0.094133083,0.093944095,0.090242107,0.086023174,0.087798885,0.08599919,0.082352798,..,..,..
Japan,Per capita daily oil consumption (barrels per capita per day),0.040415834,0.039088971,0.037102662,0.033822042,0.034371015,0.034524581,0.03663301,0.035440246,0.033645401,0.032743347,0.031735032,0.031016762,0.029922945,0.028922683,..,..
Japan,Per capita GHG emissions (tons/capita),9.11,9.38,8.85,8.38,8.82,9.66,10.01,10.11,9.83,9.56,9.65,9.49,9.13,..,..,..
Japan,Political Stability and Absence of Violence/Terrorism: Estimate,1.138634,1.010045,0.8941537,0.9757358,0.8793532,0.995092,0.9484429,1.019142,0.9685974,1.065128,0.9829442,1.112167,1.049072,1.031847,..,..
Japan,"Population, total",127854000,128001000,128063000,128047000,128070000,127833000,127629000,127445000,127276000,127141000,126994511,126785797,126529100,126264931,125836021,125300000
Japan,Proportion of seats held by women in national parliaments (%),9.375,9.375,9.375,11.25,11.25,10.83333333,7.916666667,8.125,8.125,9.473684211,9.473684211,10.10752688,10.10752688,10.10752688,9.892473118,..
Japan,Regulatory Quality: Estimate,1.260638,1.129072,1.131932,1.098667,1.018737,1.079391,1.143813,1.115993,1.142823,1.217743,1.428122,1.376554,1.342974,1.32707,..,..
Japan,Rule of Law: Estimate,1.363448,1.335137,1.318866,1.293836,1.326391,1.311966,1.357793,1.44361,1.601478,1.518585,1.421093,1.57062,1.53421,1.538249,..,..
Japan,Share of surface occupied by forest (% of total),68.39506173,68.41975309,68.44444444,68.4691358,68.49382716,68.48175583,68.4696845,68.45761317,68.44554184,68.43347051,68.42249657,68.40877915,68.40877915,68.40877915,68.40877915,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Agriculture,24.76,24.64,24.12,23.84,23.83,22.76,22.23,22.6,22.44,21.63,21.51,21.5,21.56,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Building,147.52,142.57,134.07,124.89,126.14,124.86,121.32,125.28,118.92,114.01,111.56,115.44,106.11,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Bunker Fuels,30.25,28.61,26.32,26.2,26.59,27.61,28.49,27.97,27.37,28.68,30.43,30.71,31.3,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Electricity/Heat,504.47,557.16,532.88,502.25,546.23,603.56,652.83,658.43,636.28,610.36,608.59,589.35,561.86,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Energy,1170.2,1207.53,1142.49,1086.84,1142.6,1197.65,1237.06,1244.52,1203.46,1165.84,1155.42,1135.35,1090.42,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions,2.81,2.65,2.56,2.47,2.39,2.38,2.37,2.35,2.23,2.29,2.3,2.3,2.3,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Industrial Processes,56.95,56.19,55.27,52.02,53.32,56.1,59.8,63.76,67.62,70.38,73.75,71.59,67.97,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry,-97.62,-97.77,-97.86,-98.01,-98.11,-49.48,-49.56,-49.63,-49.67,-49.74,-32.05,-32.05,-32.05,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Manufacturing/Construction,235.19,232.03,212.15,200.12,211.82,218.36,214.45,216.34,209.97,202.35,197.98,196.8,191.68,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion,30.29,30.37,27.11,29.55,27.36,25.47,25.4,24.1,24.1,25.51,26.1,24.4,23.92,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF,1261.9,1297.98,1231.18,1171.57,1228.24,1284.77,1327.04,1338.63,1300.99,1265.07,1257.73,1235.37,1186.77,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Total including LUCF,1164.29,1200.21,1133.32,1073.57,1130.13,1235.29,1277.48,1289,1251.32,1215.33,1225.67,1203.32,1154.72,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Transportation,249.92,242.75,233.72,227.56,228.65,223.03,220.7,218.03,211.97,211.32,208.9,207.07,204.56,..,..,..
Japan,Total GHG emissions by sector (Mt CO2 eq) - Waste,9.99,9.62,9.3,8.86,8.49,8.26,7.95,7.74,7.46,7.22,7.04,6.92,6.8,..,..,..
Japan,Total natural resources rents (% of GDP),0.018418384,0.021804507,0.024476917,0.01982152,0.019286768,0.021232249,0.020154049,0.023126909,0.026013885,0.028211418,0.027082357,0.037551762,0.03595472,0.088973515,..,..
Japan,Trade in environmental goods as share of total exports (%),0.064053372,0.060661625,0.061681024,0.065027136,0.066662682,0.070674064,0.074120762,0.071299529,0.071560583,0.070634953,0.073079365,0.09101936,0.092164078,0.099023229,..,..
Japan,Trade in environmental goods as share of total imports (%),0.007772619,0.01093532,0.009416769,0.009636204,0.009671341,0.009207107,0.010107454,0.010589402,0.011465999,0.01354141,0.0147819,0.015837316,0.015952329,0.016999739,..,..
Japan,"Unemployment, total (% of total labor force) (modeled ILO estimate)",4.1,3.9,4,5.1,5.1,4.52,4.3,4,3.6,3.4,3.1,2.8,2.4,2.4,2.97,..
Japan,Urban population (% of total population),87.118,88.146,89.103,89.989,90.812,91.069,91.148,91.226,91.304,91.381,91.457,91.535,91.616,91.698,91.782,91.867
Japan,Voice and Accountability: Estimate,0.9541233,0.9699463,0.9488592,1.021046,1.040693,1.071133,1.101295,1.109647,1.036089,0.9880549,0.9836274,1.003693,0.9844933,0.9313421,..,..
Madagascar,Access to electricity (% of population),15.64221954,16.01587868,16.39272118,17.4,12.3,14.3,18.7,12.9,19.02375221,20.5437088,22.9,24.1,25.51556015,26.9071846,..,..
Madagascar,Agricultural land (% of land area),70.31846477,70.31846477,70.32190391,70.32190391,70.32190391,70.29108191,70.29108191,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,70.29047783,..,..,..
Madagascar,Arable land (% of land area),5.158716511,5.158716511,5.158716511,5.158716511,5.158716511,5.156455453,5.156455453,5.156411138,5.156411138,5.156411138,5.156411138,5.156411138,5.156411138,..,..,..
Madagascar,Average supply of protein of animal origin (g/cap/day),10.3,10.7,10.7,10.3,10,10,10,10,9.7,9.3,9,9,9,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Building,0.11,0.12,0.11,0.13,0.14,0.15,0.14,0.11,0.1,0.1,0.09,0.12,0.12,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Bunker Fuels,0.16,0.16,0.17,0.11,0.15,0.12,0.13,0.11,0.11,0.12,0.12,0.12,0.14,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Electricity/Heat,0.38,0.36,0.42,0.38,0.45,0.65,0.97,1.09,1.12,1.33,1.23,1.42,1.26,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Energy,1.58,1.62,1.72,1.63,1.81,2.12,2.65,2.84,2.95,3.23,3.12,3.4,3.27,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Industrial Processes,0.06,0.11,0.06,0.05,0.06,0.08,0.09,0.09,0.09,0.09,0.09,0.09,0.09,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry,22.03,22.04,22.04,22.03,22.04,10.1,10.11,10.1,10.11,10.11,10.11,10.11,10.12,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Manufacturing/Construction,0.28,0.27,0.3,0.28,0.32,0.32,0.52,0.57,0.6,0.62,0.53,0.54,0.49,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Other Fuel Combustion,0,0,0,0,0,0,0,0,0,0,0.05,0.09,0.1,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Total excluding LUCF,1.64,1.72,1.78,1.69,1.87,2.19,2.74,2.93,3.05,3.32,3.22,3.5,3.37,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Total including LUCF,23.67,23.76,23.82,23.72,23.91,12.3,12.85,13.03,13.15,13.43,13.33,13.61,13.49,..,..,..
Madagascar,CO2 emissions by sector (Mt CO2 eq) - Transportation,0.82,0.87,0.89,0.85,0.89,1,1.02,1.07,1.14,1.18,1.22,1.24,1.31,..,..,..
Madagascar,Coal rents (% of GDP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Madagascar,Comparative advantage in environmental goods (index),0.122455489,0.089952841,0.068211938,0.114908668,0.236015515,0.193201329,0.096425008,0.07999075,0.070815122,0.059984321,0.064669846,0.037070265,0.042016787,0.04206099,..,..
Madagascar,Energy intensity of the economy (kWh per 2011$PPP),0.458,0.476,0.457,0.396,0.375,0.4,0.453,0.488,0.517,0.541,0.541,..,..,..,..,..
Madagascar,Food GHG emissions by system stage (Share of total) - Consumption,0.276838098,0.260783424,0.261169747,0.215869415,0.220911725,0.38513789,0.350271419,0.338625327,0.368403267,0.382235149,..,..,..,..,..,..
Madagascar,Food GHG emissions by system stage (Share of total) - End_of_Life,4.215983321,4.24036089,4.608568957,4.299155601,4.434078918,7.326919311,8.320011897,7.783459497,8.440398128,8.855765904,..,..,..,..,..,..
Madagascar,Food GHG emissions by system stage (Share of total) - LULUC (Production),67.1847032,67.74861848,65.79885332,68.63336288,68.20500044,50.01263455,43.77405237,51.42533455,47.56727728,47.11375209,..,..,..,..,..,..
Madagascar,Food GHG emissions by system stage (Share of total) - Packaging,0.010265212,0.008959504,0.008743895,0.007399931,0.011905985,0.031304453,0.035420716,0.041269258,0.043451653,0.045318966,..,..,..,..,..,..
Madagascar,Food GHG emissions by system stage (Share of total) - Processing,0.061577928,0.060088161,0.064232839,0.063094809,0.066607141,0.111997767,0.126498133,0.122194199,0.128123085,0.131694829,..,..,..,..,..,..
Madagascar,Food GHG emissions by system stage (Share of total) - Production,28.09441141,27.51574627,29.11375619,26.65893166,26.92715108,41.89193015,47.10942776,39.99256887,43.14062228,43.15703275,..,..,..,..,..,..
Madagascar,Food GHG emissions by system stage (Share of total) - Retail,0.01896943,0.019782233,0.020891704,0.019469472,0.021729645,0.043184857,0.051120507,0.053542274,0.053981118,0.056690445,..,..,..,..,..,..
Madagascar,Food GHG emissions by system stage (Share of total) - Transport,0.1372514,0.145661044,0.123783349,0.102716227,0.112615071,0.196891013,0.2331972,0.243006029,0.257743182,0.257509869,..,..,..,..,..,..
Madagascar,GDP (current US$),6395712392,8524620739,10725137478,9616879921,9982711030,11551821062,11578978053,12423557907,12522959157,11323023787,11848615018,13176313233,13614412551,14191911512,13720634105,..
Madagascar,GDP growth (annual %),5.39850845,5.710564197,6.71263895,-3.978708646,0.619229746,1.578429421,3.011146408,2.300386934,3.339202244,3.132295888,3.993146085,3.933316171,3.2,4.4,-4.200002074,..
Madagascar,GDP per capita (current US$),338.7511983,438.6555158,536.351379,467.5398004,471.959197,531.2654985,518.1529543,541.0660586,530.8611206,467.2355537,475.9556084,515.2933093,518.401123,526.2245722,495.4904009,..
Madagascar,"GHG emissions from food systems, by gas (Mt CO2 eq) - CO2",48481.30622,50373.30734,46682.82581,53611.87905,53180.10701,24377.58352,19486.15126,25177.45094,22192.0705,21592.22912,..,..,..,..,..,..
Madagascar,"GHG emissions from food systems, by gas (Mt CO2 eq) - F-gases",7.734511468,8.467351141,8.577122325,8.634885497,8.667110682,8.687102302,8.701592388,8.714038751,8.714038751,8.714038751,..,..,..,..,..,..
Madagascar,"GHG emissions from food systems, by gas (Mt CO2 eq) - Methane",18521.4838,18789.38796,18995.45408,19314.39684,19573.58409,19036.47792,19438.12646,18311.79149,18807.76273,18618.05393,..,..,..,..,..,..
Madagascar,"GHG emissions from food systems, by gas (Mt CO2 eq) - N2O",5013.063127,5061.223674,5110.200761,5167.929074,5210.043603,5253.112109,5290.142957,5264.713179,5357.344076,5391.34649,..,..,..,..,..,..
Madagascar,GHG growth (annual %),-2.88,2.6,-2.68,1.81,1.04,-22.89,1.94,-2.47,0.25,2.55,1.69,-3.04,1.8,..,..,..
Madagascar,Government Effectiveness: Estimate,-0.5986828,-0.4644684,-0.6498098,-0.8023021,-0.9596196,-1.032401,-1.089161,-1.131513,-1.299935,-1.285814,-1.167774,-1.135797,-1.150132,-1.142615,..,..
Madagascar,"Labor force, female (% of total labor force)",49.12854726,49.22772906,49.30120573,49.36083467,49.41226138,49.44870088,49.48935016,49.28024126,49.03616859,48.76092563,48.81050529,48.85762001,48.89712214,48.93001352,..,..
Madagascar,Mineral rents (% of GDP),0.002557706,7.30016E-05,0.003804376,0.001699703,0.120966463,0.320174068,0.289984588,0.540283151,0,0,0,0,0.338168103,0,..,..
Madagascar,Natural gas rents (% of GDP),0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Madagascar,Net food imports by crop - Maize,4974,6545,1397,10889,4840,8826,10845,17073,4624,797,5046,7635,3403,1067,..,..
Madagascar,"Net food imports by crop - Rice, broken",8074,2813,-2209,1786,7877,9247,15764,36238,31823,18127,6171,68660,45128,7836,..,..
Madagascar,"Net food imports by crop - Rice, husked",-426,-1612,-3146,-820,-1572,-2893,-2650,-1760,-2454,-4164,860,4591,5911,899,..,..
Madagascar,"Net food imports by crop - Rice, milled",146474,184535,164360,105973,121388,186028,170095,348259,327858,232099,217922,520792,555478,397844,..,..
Madagascar,"Net food imports by crop - Rice, paddy",-426,-1615,-3206,-769,-1416,-2897,-1823,-1996,-2772,-4417,-2747,-650,..,-52,..,..
Madagascar,"Net food imports by crop - Rice, paddy (rice milled equivalent)",154974,188966,165426,108625,130938,198176,190041,386705,363027,254975,230089,594824,606095,406843,..,..
Madagascar,Net food imports by crop - Soybeans,-290,-1614,-2237,-776,-1248,-2788,-3038,-1996,-2885,-4369,-2748,-652,-86,-137,..,..
Madagascar,Net food imports by crop - Wheat,48674,117682,92931,24272,-1572,22164,22262,31574,39447,21076,9069,-643,-20,59234,..,..
Madagascar,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Agriculture,23.28,24.69,23.48,24.22,24.15,23.57,24.19,22.54,22.71,22.57,23.52,21.73,22.67,..,..,..
Madagascar,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Energy,2.5,2.39,2.29,2.19,2.08,2.17,2.28,2.37,2.46,2.57,2.59,2.63,2.65,..,..,..
Madagascar,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Fugitive Emissions,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
Madagascar,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Industrial Processes,0.22,0.26,0.3,0.33,0.37,0.44,0.51,0.58,0.65,0.72,0.8,0.88,0.97,..,..,..
Madagascar,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry,0.52,0.38,0.17,0.5,0.96,1.02,0.44,0.71,0.32,1.02,0.73,0.83,0.6,..,..,..
Madagascar,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion,2.5,2.39,2.29,2.19,2.08,2.17,2.28,2.37,2.46,2.57,2.59,2.63,2.65,..,..,..
Madagascar,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF,26.63,28,26.75,27.43,27.33,26.94,27.74,26.28,26.64,26.68,27.78,26.12,27.21,..,..,..
Madagascar,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Total including LUCF,27.14,28.37,26.93,27.94,28.29,27.95,28.18,26.98,26.96,27.71,28.5,26.95,27.8,..,..,..
Madagascar,Non-CO2 GHG emissions by sector (Mt CO2 eq) - Waste,0.64,0.65,0.68,0.69,0.72,0.75,0.76,0.79,0.81,0.83,0.86,0.88,0.91,..,..,..
Madagascar,Oil rents (% of GDP),0,0,0,0,0,0,0,0,0.153476928,0.071265882,0.059878806,0.102339877,0.144392346,0.124809007,..,..
Madagascar,People using at least basic drinking water services (% of population),40.88944092,41.76885109,42.65232181,43.53751234,44.42527631,45.3151096,46.20695403,47.10030599,47.99556388,48.89177354,49.78933803,50.68775606,51.58697984,52.48607297,53.38588491,..
Madagascar,People using at least basic sanitation services (% of population),6.6685501,7.083886375,7.497579574,7.909237326,8.319053144,8.726966182,9.132998803,9.537082633,9.939330136,10.3395749,10.73792899,11.13431368,11.52874444,11.92103598,12.31140011,..
Madagascar,People with basic handwashing facilities including soap and water (% of population),23.40301483,23.66576196,23.92418403,24.1769373,24.42442586,24.66632788,24.90256184,25.13282992,25.35728299,25.57542294,25.78740796,25.99297481,26.19207649,26.38428919,26.56996593,..
Madagascar,Per capita daily coal consumption (short tons per capita per day),0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Madagascar,Per capita daily gas consumption (thousand cubic feet per capita per day),0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Madagascar,Per capita daily oil consumption (barrels per capita per day),0.000669792,0.000688647,0.000717589,0.000589152,0.00060835,0.000643132,0.000692356,0.000656596,0.000703741,0.000778933,0.000830892,0.000661519,0.000619877,..,..,..
Madagascar,Per capita GHG emissions (tons/capita),2.69,2.68,2.54,2.51,2.47,1.85,1.84,1.74,1.7,1.7,1.68,1.59,1.57,..,..,..
Madagascar,Political Stability and Absence of Violence/Terrorism: Estimate,0.1834861,0.0896575,-0.4700531,-0.7328526,-0.9783388,-0.7055859,-0.536137,-0.6599934,-0.5572358,-0.4273629,-0.2900946,-0.3012818,-0.5794187,-0.3206965,..,..
Madagascar,"Population, total",18880265,19433520,19996476,20569115,21151640,21743970,22346641,22961259,23589897,24234080,24894370,25570511,26262313,26969306,27691019,28427000
Madagascar,Proportion of seats held by women in national parliaments (%),6.875,7.874015748,7.874015748,..,12.5,12.5,17.4863388,17.4863388,20.52980132,20.52980132,20.52980132,19.20529801,19.20529801,15.89403974,17.8807947,..
Madagascar,Regulatory Quality: Estimate,-0.1742754,-0.210702,-0.3250708,-0.5246624,-0.5662374,-0.5281697,-0.5632995,-0.6486014,-0.6921741,-0.7651789,-0.6897418,-0.6926262,-0.7339826,-0.7298915,..,..
Madagascar,Rule of Law: Estimate,-0.4458058,-0.3836074,-0.4496756,-0.733841,-0.8746201,-0.8879725,-0.9060778,-0.9128757,-0.7402294,-0.6873299,-0.8136014,-0.8593844,-0.813552,-1.008889,..,..
Madagascar,Share of surface occupied by forest (% of total),21.92360973,21.8430151,21.76242047,21.68182584,21.60123121,21.56904408,21.54632474,21.52342042,21.50070127,21.47798212,21.45527673,21.43255414,21.40983156,21.38712616,21.36440358,..
Madagascar,Tax revenue (% of GDP),9.201881621,9.848061325,11.39145132,8.344148659,8.535319381,8.710322549,8.368253256,8.785589908,8.441132082,8.945308037,9.244850872,10.027545,10.39311762,10.46711834,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Agriculture,23.28,24.69,23.48,24.22,24.16,23.57,24.19,22.54,22.71,22.57,23.53,21.73,22.67,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Building,0.11,0.12,0.11,0.13,0.14,0.15,0.14,0.11,0.1,0.1,0.09,0.12,0.12,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Bunker Fuels,0.16,0.16,0.17,0.11,0.15,0.12,0.13,0.11,0.11,0.12,0.12,0.12,0.14,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Electricity/Heat,0.38,0.36,0.42,0.38,0.45,0.65,0.97,1.09,1.12,1.33,1.23,1.42,1.26,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Energy,4.07,4.01,4.01,3.82,3.89,4.3,4.93,5.21,5.42,5.79,5.72,6.03,5.93,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Industrial Processes,0.28,0.37,0.36,0.39,0.43,0.51,0.59,0.67,0.74,0.81,0.9,0.98,1.06,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry,22.54,22.42,22.21,22.54,23,11.12,10.54,10.81,10.43,11.13,10.83,10.94,10.72,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Manufacturing/Construction,0.28,0.27,0.3,0.28,0.32,0.32,0.52,0.57,0.6,0.62,0.53,0.54,0.49,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Other Fuel Combustion,2.49,2.39,2.29,2.19,2.08,2.18,2.28,2.37,2.47,2.56,2.64,2.72,2.75,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Total excluding LUCF,28.27,29.72,28.53,29.12,29.19,29.12,30.48,29.2,29.68,30,31,29.62,30.57,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Total including LUCF,50.81,52.14,50.74,51.66,52.19,40.25,41.03,40.01,40.11,41.14,41.83,40.56,41.29,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Transportation,0.82,0.87,0.89,0.85,0.89,1,1.02,1.07,1.14,1.18,1.22,1.24,1.31,..,..,..
Madagascar,Total GHG emissions by sector (Mt CO2 eq) - Waste,0.63,0.66,0.68,0.7,0.72,0.74,0.76,0.79,0.81,0.83,0.86,0.88,0.91,..,..,..
Madagascar,Total natural resources rents (% of GDP),5.624599583,6.434247427,5.809365623,6.879038663,5.808445183,5.895025363,6.680621448,6.754049568,7.24436896,8.61530173,8.775705333,7.653836669,4.771364184,3.785326214,..,..
Madagascar,Trade in environmental goods as share of total exports (%),0.004752564,0.003670877,0.002772735,0.00484608,0.009975408,0.008026226,0.004193265,0.003440569,0.003182806,0.002858809,0.00315057,0.001894547,0.002164195,0.002327636,..,..
Madagascar,Trade in environmental goods as share of total imports (%),0.025251123,0.020911775,0.056990902,0.097711803,0.111273338,0.040177883,0.045916503,0.049394679,0.05088345,0.061102853,0.055144927,0.051727708,0.05298975,0.044660362,..,..
Madagascar,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2.84,3.06,3.34,3.88,4.28,2.02,0.6,0.94,1.33,1.79,1.76,1.73,1.69,1.67,1.92,..
Madagascar,Urban population (% of total population),29.425,30.043,30.67,31.301,31.938,32.58,33.227,33.878,34.534,35.193,35.856,36.522,37.191,37.861,38.534,39.207
Madagascar,Voice and Accountability: Estimate,-0.1102595,-0.1390652,-0.3261529,-0.8315294,-0.8454349,-0.879346,-0.8832707,-0.7633572,-0.5003059,-0.3806086,-0.3154095,-0.3442534,-0.3278802,-0.2430632,..,..
Philippines,Access to electricity (% of population),80.18,82.06024933,83.3,84.3,85.39570618,87.2,87.08,87.5,89.69213867,89.08,92.04637146,93,94.43275452,95.62862396,..,..
Philippines,Agricultural land (% of land area),38.83690512,39.54120133,40.27903545,40.58087668,40.58087668,41.11748331,41.68762786,41.72116578,41.72116578,41.72116578,41.72116578,41.72116578,41.72116578,..,..,..
Philippines,Arable land (% of land area),17.28879498,17.74155683,18.27816346,18.44585304,17.77509474,18.27816346,18.71415635,18.74769427,18.74769427,18.74769427,18.74769427,18.74769427,18.74769427,..,..,..
Philippines,Average supply of protein of animal origin (g/cap/day),23,23.7,24.3,25,25,24.7,24.3,24,24.3,24.7,25.3,25.3,25.7,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Building,4.17,3.78,3.99,5.03,5.35,5.43,5.34,5.76,6.65,6.48,7.91,9.3,10.03,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Bunker Fuels,2.2,3.67,2.97,2.99,3.03,3.28,3.32,3.39,3.21,3.75,4.01,4.91,4.99,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Electricity/Heat,26.53,28.99,31.65,31.35,34.83,35.86,38.53,44.59,47.99,51.88,56.04,64.12,70.44,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Energy,65.93,69.4,71.56,71.85,77.51,78.36,80.84,90.09,95.99,104.16,115.04,126.7,132.36,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Fugitive Emissions,0.38,0.38,0.38,0.38,0.38,0.6,0.44,0.44,0.27,0.27,0.29,0.22,0.22,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Industrial Processes,4.88,5.16,5.17,5.67,6.06,6.12,7.22,7.71,8.42,9.51,9.88,9.88,9.88,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Land-Use Change and Forestry,2.38,2.38,2.38,2.38,2.38,2.43,2.43,2.43,2.43,2.43,2.46,2.46,2.46,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Manufacturing/Construction,10.72,13.08,12.55,11.16,12.53,12.35,11.48,13.15,13.89,14.11,16.76,17.79,15.39,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Other Fuel Combustion,0.76,1.2,0.79,0.64,0.67,0.58,0.56,0.59,0.53,0.6,0.71,0.9,0.65,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Total excluding LUCF,70.81,74.56,76.73,77.52,83.57,84.47,88.06,97.8,104.41,113.67,124.92,136.59,142.24,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Total including LUCF,73.19,76.94,79.11,79.91,85.95,86.9,90.49,100.23,106.84,116.1,127.38,139.05,144.7,..,..,..
Philippines,CO2 emissions by sector (Mt CO2 eq) - Transportation,23.37,21.98,22.2,23.3,23.75,23.53,24.49,25.56,26.65,30.82,33.34,34.38,35.64,..,..,..
Philippines,CO2 emissions per dollar of manufacturing value added (kgCO2 per constant 2010 US$),0.28,0.33,0.3,0.28,0.28,0.26,0.22,0.23,0.23,0.22,0.25,0.24,..,..,..,..
Philippines,Coal rents (% of GDP),0.03388965,0.063555234,0.145279828,0.070267627,0.142961204,0.169770778,0.092052019,0.057233481,0.047117295,0.02783386,0.045751946,0.063064005,0.068932819,0.046460314,..,..
Philippines,Comparative advantage in environmental goods (index),0.146848498,0.245096701,0.227895879,0.28806305,0.30867237,0.606698969,1.153832944,0.881559625,0.940033512,0.956008778,0.864799934,0.44978556,0.43989156,0.529366475,..,..
Philippines,Energy intensity of the economy (kWh per 2011$PPP),0.746,0.719,0.697,0.674,0.631,0.59,0.586,0.578,0.58,0.6,0.614,..,..,..,..,..
Philippines,Food GHG emissions by system stage (Share of total) - Consumption,1.292101362,1.253111872,1.318416881,1.327763229,1.378499846,1.602528383,1.629694024,1.721211672,1.759721007,1.887951964,..,..,..,..,..,..
Philippines,Food GHG emissions by system stage (Share of total) - End_of_Life,16.74453726,16.62079019,16.66908874,16.90651269,17.16533121,20.41344448,20.65214275,20.47316545,20.55701646,20.85268846,..,..,..,..,..,..
Philippines,Food GHG emissions by system stage (Share of total) - LULUC (Production),16.01000491,15.61110326,15.11975938,15.07213122,15.48116785,0.199469044,0.172692532,0.220660036,0.406192213,0.492564094,..,..,..,..,..,..
Philippines,Food GHG emissions by system stage (Share of total) - Packaging,3.071794623,3.168982869,3.740892691,3.143157588,3.962267967,4.562413182,4.151454556,4.533697246,4.576593293,4.771566858,..,..,..,..,..,..
Philippines,Food GHG emissions by system stage (Share of total) - Processing,3.405721311,3.347825579,3.308352102,3.111134126,3.294474065,3.799465183,3.510379629,3.608098691,3.816719296,3.677384761,..,..,..,..,..,..
Philippines,Food GHG emissions by system stage (Share of total) - Production,56.01537908,56.53267493,56.43800731,56.77862936,54.899595,64.92900512,65.29409632,64.69221121,63.83453054,62.76656436,..,..,..,..,..,..
Philippines,Food GHG emissions by system stage (Share of total) - Retail,0.640886035,0.647038351,0.650954261,0.798734198,0.900984727,1.103811559,1.128430144,1.268200542,1.463921885,1.43349759,..,..,..,..,..,..
